req_id,instrument_code,legal_ref,text_en,text_de,has_de,topic_tags,primary_evidence_types,supporting_evidence_types,keywords_en,keywords_de,source_sha256_en,source_sha256_de
EU_2024_1773|9|3|-|001,EU_2024_1773,Art. 9(3),3.   The policy shall specify that the assessment referred to in paragraph 2 is to be documented and its results to be used to update the financial entity’s risk assessment referred to in Article 6.,"(3)   In der Leitlinie wird festgelegt, dass die Bewertung nach Absatz 2 zu dokumentieren ist und ihre Ergebnisse verwendet werden müssen, um die Risikobewertung des Finanzunternehmens im Sinne von Artikel 6 zu aktualisieren.",True,DORA,POLICY,PROCEDURE_RUNBOOK,,,9775acac5dbad014a6e940988bf9410d110b5aeca21eb5fbf7ec31e837581c82,f77425cd3baca1cea3826f0f5fad263088fd00329a6dfc4802214a2fd363cf4b
EU_2024_1773|9|4|-|001,EU_2024_1773,Art. 9(4),"4.   The policy shall establish the appropriate measures that the financial entity is to adopt if it identifies shortcomings of the ICT third-party service providers, including ICT-related incidents and operational or security payment related incidents, in the provision of the ICT services supporting critical or important functions or in the compliance with contractual arrangements or legal requirements. It shall also specify how the implementation of such measures is to be monitored in order to ensure that they are effectively complied with within a defined timeframe, taking into account the materiality of the shortcomings.","(4)   In der Leitlinie werden die geeigneten Maßnahmen festgelegt, die das Finanzunternehmen ergreifen muss, wenn es Mängel beim IKT-Drittdienstleister, einschließlich IKT-bezogener Vorfälle und operationaler oder sicherheitsbezogener Vorfälle im Zusammenhang mit Zahlungen, bei der Erbringung der IKT-Dienstleistungen zur Unterstützung kritischer oder wichtiger Funktionen oder bei der Einhaltung vertraglicher Vereinbarungen oder rechtlicher Anforderungen feststellt. Ferner wird darin festgelegt, wie die Umsetzung solcher Maßnahmen zu überwachen ist, um sicherzustellen, dass die Maßnahmen innerhalb eines festgelegten Zeitrahmens wirksam eingehalten werden, wobei zu berücksichtigen ist, wie wesentlich die Mängel sind.",True,DORA,POLICY,PROCEDURE_RUNBOOK,audit rights|classification|clause|contract|incident|reporting,Klausel|Prüfrechte|Vertrag,9775acac5dbad014a6e940988bf9410d110b5aeca21eb5fbf7ec31e837581c82,f77425cd3baca1cea3826f0f5fad263088fd00329a6dfc4802214a2fd363cf4b
EU_2024_2956|3|1|-|001,EU_2024_2956,Art. 3(1),"1.   Financial entities shall use the templates set out in Annex I to IV to maintain and update the register of information in accordance with Article 28(3) of Regulation (EU) 2022/2554, at entity level, or at sub-consolidated and consolidated level.",(1)   Die Finanzunternehmen führen und aktualisieren das Informationsregister gemäß Artikel 28 Absatz 3 der Verordnung (EU) 2022/2554 auf Unternehmensebene oder auf teilkonsolidierter und konsolidierter Ebene unter Verwendung der in den Anhängen I bis IV enthaltenen Vorlagen.,True,DORA|RoI|TPRM,REGISTER_INVENTORY,PROCEDURE_RUNBOOK,maintain|register of information|update,Informationsregister|Register|aktualisieren,2013380ed1d0fddd5b451d5c2921d01c7f71d9b3f2ce10977f9b835ec9393951,435e8a8bebeef560a2ab1e4b6186515b0bd93a50a3005a02a2f833515908bf60
EU_2024_2956|3|2|-|001,EU_2024_2956,Art. 3(2),"2.   Financial entities shall ensure that the templates referred to in paragraph 1 include all of the following:
(a)
the relevant information in relation to all the ICT services provided by direct ICT third-party providers;
(b)
information on all subcontractors that effectively underpin ICT services supporting critical or important functions or material parts thereof.","(2)   Die Finanzunternehmen stellen sicher, dass die in Absatz 1 genannten Vorlagen alle nachstehenden Angaben enthalten:
a)
die einschlägigen Informationen in Bezug auf sämtliche IKT-Dienstleistungen, die von direkten IKT-Drittdienstleistern erbracht werden,
b)
Informationen über alle Unterauftragnehmer, die IKT-Dienstleistungen zur Unterstützung kritischer oder wichtiger Funktionen oder wesentlicher Bereiche davon sicherstellen.",True,DORA|RoI|TPRM,REGISTER_INVENTORY,PROCEDURE_RUNBOOK,audit rights|clause|contract,,2013380ed1d0fddd5b451d5c2921d01c7f71d9b3f2ce10977f9b835ec9393951,435e8a8bebeef560a2ab1e4b6186515b0bd93a50a3005a02a2f833515908bf60
EU_2024_2956|3|3|-|001,EU_2024_2956,Art. 3(3),"3.   Financial entities shall ensure that the information contained in the templates referred to in paragraph 1 is accurate and consistent. Financial entities shall review the information contained in the templates regularly and shall promptly correct any errors or discrepancies detected.
In case of groups, financial entities responsible for maintaining and updating the register of information at sub-consolidated and consolidated level shall ensure that information in relation to entity level in the consolidation is correct and consistent with the information at the sub-consolidated and consolidated level.","(3)   Die Finanzunternehmen stellen sicher, dass die Angaben in den in Absatz 1 genannten Vorlagen korrekt und kohärent sind. Die Finanzunternehmen überprüfen die in den Vorlagen enthaltenen Angaben regelmäßig und korrigieren unverzüglich festgestellte Fehler oder Unstimmigkeiten.
Im Falle von Gruppen stellen die Finanzunternehmen, die für die Führung und Aktualisierung des Informationsregisters auf teilkonsolidierter und konsolidierter Ebene zuständig sind, sicher, dass die Angaben in Bezug auf die Unternehmensebene in der Konsolidierung korrekt sind und mit den Angaben auf teilkonsolidierter und konsolidierter Ebene übereinstimmen.",True,DORA|RoI|TPRM,REGISTER_INVENTORY,PROCEDURE_RUNBOOK,maintain|register of information|update,Informationsregister|Register|aktualisieren,2013380ed1d0fddd5b451d5c2921d01c7f71d9b3f2ce10977f9b835ec9393951,435e8a8bebeef560a2ab1e4b6186515b0bd93a50a3005a02a2f833515908bf60
EU_2024_2956|3|4|-|001,EU_2024_2956,Art. 3(4),"4.   Financial entities shall ensure that the information contained in the templates referred to in paragraph 1 adhere to the following principles of data quality:
(a)
accuracy;
(b)
completeness;
(c)
consistency;
(d)
integrity;
(e)
uniformity;
(f)
validity.","(4)   Die Finanzunternehmen stellen sicher, dass die Angaben in den in Absatz 1 genannten Vorlagen den folgenden Grundsätzen der Datenqualität entsprechen:
a)
Richtigkeit
b)
Vollständigkeit
c)
Kohärenz
d)
Integrität
e)
Einheitlichkeit
f)
Gültigkeit",True,DORA|RoI|TPRM,REGISTER_INVENTORY,PROCEDURE_RUNBOOK,,,2013380ed1d0fddd5b451d5c2921d01c7f71d9b3f2ce10977f9b835ec9393951,435e8a8bebeef560a2ab1e4b6186515b0bd93a50a3005a02a2f833515908bf60
EU_2024_2956|3|5|-|001,EU_2024_2956,Art. 3(5),"5.   Financial entities shall use a valid and active legal entity identifier (LEI) or the European Unique Identifier referred to in Article 16 of Directive (EU) 2017/1132 (‘EUID’), and where available both of these identifiers, to identify all of their ICT third-party service providers that are legal persons, except for individuals acting in a business capacity.","(5)   Die Finanzunternehmen verwenden eine gültige und aktive Rechtsträgerkennung (Legal Entity Identifier, im Folgenden „LEI“) oder die in Artikel 16 der Richtlinie (EU) 2017/1132 genannte europäische einheitliche Kennung (European Unique Identifier, im Folgenden „EUID“) bzw., sofern vorhanden, beide Kennungen, um alle ihre IKT-Drittdienstleister, bei denen es sich um juristische Personen handelt, zu identifizieren, mit Ausnahme von natürlichen Personen, die als Unternehmer handeln.",True,DORA|RoI|TPRM,REGISTER_INVENTORY,PROCEDURE_RUNBOOK,,,2013380ed1d0fddd5b451d5c2921d01c7f71d9b3f2ce10977f9b835ec9393951,435e8a8bebeef560a2ab1e4b6186515b0bd93a50a3005a02a2f833515908bf60
EU_2024_2956|3|6|-|001,EU_2024_2956,Art. 3(6),"6.   Where an ICT service provided by a direct ICT third-party service provider is supporting a critical or important function of the financial entities, financial entities shall ensure through the direct ICT third-party service provider, that all the subcontractors of the direct ICT third-party service provider included in the register of information in accordance with paragraph 2, point (b), which effectively underpin/support ICT services supporting critical or important functions, use a valid and active LEI or provide their EUID, and where available both of these identifiers, except if those subcontractors are individuals acting in a business capacity.","(6)   Wenn eine IKT-Dienstleistung, die von einem direkten IKT-Drittdienstleister erbracht wird, eine kritische oder wichtige Funktion der Finanzunternehmen unterstützt, stellen die Finanzunternehmen über den direkten IKT-Drittdienstleister sicher, dass alle Unterauftragnehmer des direkten IKT-Drittdienstleisters, die im Informationsregister gemäß Absatz 2 Buchstabe b aufgeführt sind und IKT-Dienstleistungen, die kritische oder wichtige Funktionen unterstützen, sicherstellen/unterstützen, eine gültige und aktive LEI verwenden oder ihre EUID bzw., sofern vorhanden, beide Kennungen bereitstellen, es sei denn, bei diesen Unterauftragnehmern handelt es sich um natürliche Personen, die als Unternehmer handeln.",True,DORA|RoI|TPRM,REGISTER_INVENTORY,PROCEDURE_RUNBOOK,audit rights|clause|contract|maintain|register of information|update,Informationsregister|Register|aktualisieren,2013380ed1d0fddd5b451d5c2921d01c7f71d9b3f2ce10977f9b835ec9393951,435e8a8bebeef560a2ab1e4b6186515b0bd93a50a3005a02a2f833515908bf60
EU_2024_2956|4|1|-|001,EU_2024_2956,Art. 4(1),"1.   Unless otherwise specified in the instructions, each template composing the register of information shall be a table with a predefined number of columns and an indefinite number of rows.","(1)   Sofern in der Anleitung nichts anderes bestimmt ist, bestehen alle Vorlagen, aus denen sich das Informationsregister zusammensetzt, aus einer Tabelle mit einer vorgegebenen Anzahl von Spalten und einer unbestimmten Anzahl von Zeilen.",True,DORA|RoI|TPRM,REGISTER_INVENTORY,PROCEDURE_RUNBOOK,maintain|register of information|update,Informationsregister|Register|aktualisieren,2013380ed1d0fddd5b451d5c2921d01c7f71d9b3f2ce10977f9b835ec9393951,435e8a8bebeef560a2ab1e4b6186515b0bd93a50a3005a02a2f833515908bf60
EU_2024_2956|4|2|-|001,EU_2024_2956,Art. 4(2),"2.   Financial entities shall complete each data element with a single value. Where more than one value is valid for a specific data element, financial entities shall add an additional row in the corresponding template for each valid value.","(2)   Die Finanzunternehmen müssen zu jedem Datenelement einen Einzelwert angeben. Sind bei einem bestimmten Datenelement mehrere Werte gültig, so fügen die Finanzunternehmen in der entsprechenden Vorlage für jeden gültigen Wert eine zusätzliche Zeile hinzu.",True,DORA|RoI|TPRM,REGISTER_INVENTORY,PROCEDURE_RUNBOOK,,,2013380ed1d0fddd5b451d5c2921d01c7f71d9b3f2ce10977f9b835ec9393951,435e8a8bebeef560a2ab1e4b6186515b0bd93a50a3005a02a2f833515908bf60
EU_2024_2956|4|3|-|001,EU_2024_2956,Art. 4(3),"3.   Financial entities shall complete all data elements in the register of information at entity level, sub-consolidated and consolidated level, as applicable.",(3)   Die Finanzunternehmen geben alle Datenelemente im Informationsregister auf Unternehmensebene bzw. gegebenenfalls auf teilkonsolidierter und konsolidierter Ebene an.,True,DORA|RoI|TPRM,REGISTER_INVENTORY,PROCEDURE_RUNBOOK,maintain|register of information|update,Informationsregister|Register|aktualisieren,2013380ed1d0fddd5b451d5c2921d01c7f71d9b3f2ce10977f9b835ec9393951,435e8a8bebeef560a2ab1e4b6186515b0bd93a50a3005a02a2f833515908bf60
EU_2024_2956|5|1|-|001,EU_2024_2956,Art. 5(1),"1.   Financial entities shall include in the register of information, in accordance with the instructions set out in Annex I, the following information:
(a)
general information on the financial entity maintaining and updating the register of information at entity, sub-consolidated and consolidated level, respectively, as specified in template B_01.01 of Annex I;
(b)
general information on the entities in the consolidation as specified in template B_01.02 of Annex I;
(c)
identification of the branches of financial entities located outside the home country listed in template B_01.02, where applicable, as specified in template B_01.03 of Annex I;
(d)
general information on the contractual arrangements as specified in template B_02.01 of Annex I;
(e)
specific information on the contractual arrangements as specified in template B_02.02 of Annex I;
(f)
information on the links between intra-group contractual arrangements and contractual arrangements with ICT third-party service providers which are not part of the group using the contractual reference numbers when part of the ICT service supply chain is intra-group as specified in template B_02.03 of Annex I;
(g)
information on the entities signing the contractual arrangements with the direct ICT third-party service providers for receiving ICT services or on behalf of the entities using the ICT services as specified in template B_03.01 of Annex I;
(h)
identification of the ICT third-party service providers signing the contractual arrangements for providing ICT services as specified in template B_03.02 of Annex I;
(i)
identification of the entities signing the contractual arrangements for providing ICT services to other entities in the consolidation as specified in template B_03.03 of Annex I;
(j)
information on the entities making use of the ICT services provided by the ICT third-party service providers as specified in template B_04.01 of Annex I;
(k)
information on the direct ICT third-party service providers and subcontractors, as specified in template B_05.01 of Annex I;
(l)
information on the ICT service supply chain, as specified in template B_05.02 of Annex I;
(m)
information on the identification of functions as specified in template B_06.01 of Annex I;
(n)
information on the assessment of the ICT services provided by ICT third-party service providers supporting a critical or important function or material parts thereof as specified in template B_07.01 of Annex I;
(o)
information on the terminology used by financial entities and the terms included in the closed lists and classification systems used when filling in the templates as specified in template B_99.01 of Annex I.","(1)   Finanzunternehmen nehmen in das Informationsregister gemäß der Anleitung in Anhang I folgende Angaben auf:
a)
allgemeine Informationen über das Finanzunternehmen, das das Informationsregister auf Unternehmensebene bzw. auf teilkonsolidierter oder konsolidierter Ebene führt und aktualisiert, gemäß Vorlage B_01.01 in Anhang I,
b)
allgemeine Informationen zu den in der Konsolidierung befindlichen Unternehmen gemäß Vorlage B_01.02 in Anhang I,
c)
gegebenenfalls Angabe der Zweigniederlassungen von Finanzunternehmen, die außerhalb des in der Vorlage B_01.02 aufgeführten Sitzlandes ansässig sind, gemäß Vorlage B_01.03 in Anhang I,
d)
allgemeine Informationen zu den vertraglichen Vereinbarungen gemäß Vorlage B_02.01 in Anhang I,
e)
spezifische Informationen zu den vertraglichen Vereinbarungen gemäß Vorlage B_02.02 in Anhang I,
f)
Angaben zu den Verbindungen zwischen gruppeninternen vertraglichen Vereinbarungen und vertraglichen Vereinbarungen mit IKT-Drittdienstleistern, die nicht der Gruppe angehören, und zwar unter Verwendung der vertraglichen Kennnummern, wenn ein Teil der IKT-Dienstleistungskette gruppenintern ist (siehe Vorlage B_02.03 in Anhang I),
g)
Informationen über die Unternehmen, die die vertraglichen Vereinbarungen mit den direkten IKT-Drittdienstleistern für den Erhalt von IKT-Dienstleistungen oder im Namen der Unternehmen, die die IKT-Dienstleistungen in Anspruch nehmen, unterzeichnen (siehe Vorlage B_03.01 in Anhang I),
h)
Angabe der IKT-Drittdienstleister, die die vertraglichen Vereinbarungen für die Erbringung von IKT-Dienstleistungen unterzeichnen (siehe Vorlage B_03.02 in Anhang I),
i)
Angabe der Unternehmen, die die vertraglichen Vereinbarungen über die Erbringung von IKT-Dienstleistungen für andere zum Konsolidierungskreis gehörende Unternehmen unterzeichnen (siehe Vorlage B_03.03 in Anhang I),
j)
Angaben zu den Unternehmen, die die von den IKT-Drittdienstleistern bereitgestellten IKT-Dienstleistungen in Anspruch nehmen (siehe Vorlage B_04.01 in Anhang I),
k)
Angaben zu den direkten IKT-Drittdienstleistern und Unterauftragnehmern (siehe Vorlage B_05.01 in Anhang I),
l)
Angaben zur IKT-Dienstleistungskette (siehe Vorlage B_05.02 in Anhang I),
m)
Angaben zur Identifizierung der Funktionen (siehe Vorlage B_06.01 in Anhang I),
n)
Angaben zur Bewertung der von IKT-Drittdienstleistern erbrachten IKT-Dienstleistungen, die eine kritische oder wichtige Funktion oder wesentliche Bereiche davon unterstützen (siehe Vorlage B_07.01 in Anhang I),
o)
Informationen über die von Finanzunternehmen beim Ausfüllen der Vorlagen verwendete Terminologie und die entsprechenden Begriffe, die in den erschöpfenden Listen und Klassifizierungssystemen enthalten sind (siehe Vorlage B_99.01 in Anhang I).",True,DORA|RoI|TPRM,REGISTER_INVENTORY,PROCEDURE_RUNBOOK,audit rights|clause|contract|maintain|register of information|update,Informationsregister|Klausel|Prüfrechte|Register|Vertrag|aktualisieren,2013380ed1d0fddd5b451d5c2921d01c7f71d9b3f2ce10977f9b835ec9393951,435e8a8bebeef560a2ab1e4b6186515b0bd93a50a3005a02a2f833515908bf60
EU_2024_2956|5|2|-|001,EU_2024_2956,Art. 5(2),"2.   Where relevant for their risk management or contract management purposes, financial entities may include into the register of information additional information in the format that is most appropriate for the purposes of such additional information.","(2)   Sofern dies für ihr Risikomanagement oder ihr Vertragsmanagement relevant ist, können die Finanzunternehmen zusätzliche Informationen in das Informationsregister aufnehmen, und zwar in dem Format, das für die Zwecke dieser zusätzlichen Informationen am besten geeignet ist.",True,DORA|RoI|TPRM,REGISTER_INVENTORY,PROCEDURE_RUNBOOK,audit rights|clause|contract|maintain|register of information|update,Informationsregister|Klausel|Prüfrechte|Register|Vertrag|aktualisieren,2013380ed1d0fddd5b451d5c2921d01c7f71d9b3f2ce10977f9b835ec9393951,435e8a8bebeef560a2ab1e4b6186515b0bd93a50a3005a02a2f833515908bf60
EU_2024_2956|6|1|-|001,EU_2024_2956,Art. 6(1),"1.   In the case of groups, the parent undertakings shall take into account the relevant sectorial Union legislation when determining which entities to be included in the register of information.","(1)   Bei Gruppen entscheiden die Mutterunternehmen unter Berücksichtigung der einschlägigen sektorspezifischen Rechtsvorschriften der Union, welche Unternehmen in das Informationsregister aufgenommen werden sollen.",True,DORA|RoI|TPRM,REGISTER_INVENTORY,PROCEDURE_RUNBOOK,maintain|register of information|update,Informationsregister|Register|aktualisieren,2013380ed1d0fddd5b451d5c2921d01c7f71d9b3f2ce10977f9b835ec9393951,435e8a8bebeef560a2ab1e4b6186515b0bd93a50a3005a02a2f833515908bf60
EU_2024_2956|6|2|-|001,EU_2024_2956,Art. 6(2),"2.   A register of information maintained and updated at sub-consolidated and consolidated levels shall include all financial entities and ICT intra-group service providers, which are part of the sub-group and group.","(2)   Das auf teilkonsolidierter und konsolidierter Ebene geführte und aktualisierte Informationsregister umfasst alle Finanzunternehmen und gruppeninternen IKT-Dienstleister, die zur Teilgruppe und zur Gruppe gehören.",True,DORA|RoI|TPRM,REGISTER_INVENTORY,PROCEDURE_RUNBOOK,maintain|register of information|update,Informationsregister|Register|aktualisieren,2013380ed1d0fddd5b451d5c2921d01c7f71d9b3f2ce10977f9b835ec9393951,435e8a8bebeef560a2ab1e4b6186515b0bd93a50a3005a02a2f833515908bf60
EU_2025_301|5|1|-|001,EU_2025_301,Art. 5(1),"1.   Financial entities shall submit the initial notification and the intermediate and final reports as referred to in Article 19(4), points (a), (b) and (c), of Regulation (EU) 2022/2554 within the following time limits:
(a)
for the initial report: as early as possible, but in any case, within four hours from the classification of the ICT-related incident as a major ICT-related incident and no later than 24 hours from the moment the financial entity has become aware of the ICT-related incident;
(b)
for the intermediate report: at the latest within 72 hours from the submission of the initial notification, even where the status or the handling of the incident have not changed as referred to in Article 19(4), point (b), of Regulation (EU) 2022/2554. Financial entities shall submit an updated intermediate report without undue delay, and in any case when the regular activities have been recovered;
(c)
for the final report: no later than one month after either the submission of the intermediate report, or, where applicable, after the latest updated intermediate report.","(1)   Finanzunternehmen übermitteln die Erst-, Zwischen- und Abschlussmeldung gemäß Artikel 19 Absatz 4 Buchstaben a, b und c der Verordnung (EU) 2022/2554 innerhalb der folgenden Fristen:
a)
bei der Erstmeldung: so früh wie möglich, in jedem Fall aber innerhalb von vier Stunden nach Einstufung des IKT-bezogenen Vorfalls als schwerwiegend und spätestens 24 Stunden nach dem Zeitpunkt, zu dem das Finanzunternehmen Kenntnis von dem IKT-bezogenen Vorfall erlangt hat,
b)
bei der Zwischenmeldung: spätestens 72 Stunden nach Übermittlung der Erstmeldung, auch wenn sich gemäß Artikel 19 Absatz 4 Buchstabe b der Verordnung (EU) 2022/2554 der Status oder die Handhabung des Vorfalls nicht geändert hat. Die Finanzunternehmen übermitteln unverzüglich etwaige aktualisierte Zwischenmeldungen, in jedem Fall aber, sobald der reguläre Geschäftsbetrieb wiederaufgenommen wurde,
c)
bei der Abschlussmeldung: spätestens einen Monat nach Übermittlung der Zwischenmeldung oder gegebenenfalls nach der letzten aktualisierten Zwischenmeldung.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,classification|incident|reporting,IKT-Vorfall|Klassifikation|Meldung,8899896a881f30c1e98f608bc8a4ab22531ce6fe71ba0273906cb919758d855c,576ad12af494f5db432e67edaa8eee7ce25e0d90620d2a2b4b4c130c367b119a
EU_2025_301|5|2|-|001,EU_2025_301,Art. 5(2),"2.   Where the financial entity has not classified an ICT-related incident as major within 24 hours from the moment the financial entity has become aware of the ITC-related incident but classifies that ICT-related incident as major at a later stage, the financial entity shall submit the initial notification within four hours from the classification of the ICT-related incident as a major incident.","(2)   Hat das Finanzunternehmen einen IKT-bezogenen Vorfall nicht innerhalb von 24 Stunden nach dem Zeitpunkt, zu dem es Kenntnis von dem IKT-bezogenen Vorfall erlangt hat, sondern erst zu einem späteren Zeitpunkt als schwerwiegend eingestuft, übermittelt es die Erstmeldung innerhalb von vier Stunden, nachdem es den IKT-bezogenen Vorfall als schwerwiegend eingestuft hat.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,classification|incident|reporting,IKT-Vorfall|Klassifikation|Meldung,8899896a881f30c1e98f608bc8a4ab22531ce6fe71ba0273906cb919758d855c,576ad12af494f5db432e67edaa8eee7ce25e0d90620d2a2b4b4c130c367b119a
EU_2025_301|5|3|-|001,EU_2025_301,Art. 5(3),"3.   Financial entities that are unable to submit the initial notification, intermediate report, or final report within the time limits set out in paragraph 1, shall inform the competent authority thereof without undue delay, but no later than the respective time limits for the submission of the notification or report, and shall explain the reasons for the delay.","(3)   Finanzunternehmen, die nicht in der Lage sind, die Erstmeldung, die Zwischenmeldung oder die Abschlussmeldung innerhalb der in Absatz 1 genannten Fristen zu übermitteln, teilen dies der zuständigen Behörde unverzüglich, spätestens jedoch innerhalb der jeweiligen Fristen für die Übermittlung der Meldung mit und geben die Gründe für die Verzögerung an.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,,,8899896a881f30c1e98f608bc8a4ab22531ce6fe71ba0273906cb919758d855c,576ad12af494f5db432e67edaa8eee7ce25e0d90620d2a2b4b4c130c367b119a
EU_2025_301|5|4|-|001,EU_2025_301,Art. 5(4),"4.   Where the time limit for the submission of an initial notification, intermediate report, or a final report falls on a weekend day or a bank holiday in the Member State of the reporting financial entity, the financial entity may submit the initial notification, intermediate or final reports by noon of the next working day.","(4)   Fällt die Frist für die Übermittlung der Erstmeldung, der Zwischenmeldung oder der Abschlussmeldung auf ein Wochenende oder einen Feiertag im Mitgliedstaat des meldenden Finanzunternehmens, so kann das Finanzunternehmen die Erstmeldung, die Zwischenmeldung oder die Abschlussmeldung bis 12.00 Uhr des darauffolgenden Arbeitstages übermitteln.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,,,8899896a881f30c1e98f608bc8a4ab22531ce6fe71ba0273906cb919758d855c,576ad12af494f5db432e67edaa8eee7ce25e0d90620d2a2b4b4c130c367b119a
EU_2025_301|5|5|-|001,EU_2025_301,Art. 5(5),"5.   Paragraph 4 shall not apply for the submission of an initial notification or an intermediate report by credit institutions, central counterparties, operators of trading venues, and other financial entities identified as essential or important entities pursuant to Article 3 of Directive (EU) 2022/2555.","(5)   Absatz 4 gilt nicht für die Übermittlung einer Erstmeldung oder einer Zwischenmeldung durch Kreditinstitute, zentrale Gegenparteien, Betreiber von Handelsplätzen und andere Finanzunternehmen, die gemäß Artikel 3 der Richtlinie (EU) 2022/2555 als wesentliche oder wichtige Einrichtungen eingestuft sind.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,,,8899896a881f30c1e98f608bc8a4ab22531ce6fe71ba0273906cb919758d855c,576ad12af494f5db432e67edaa8eee7ce25e0d90620d2a2b4b4c130c367b119a
EU_2025_301|5|6|-|001,EU_2025_301,Art. 5(6),"6.   Competent authorities may decide that paragraph 4 shall not apply for the submission of an initial notification or an intermediate report by financial entities, other than those referred to in paragraph 5, which are significant or have a systemic character for the financial sector at national or Union level. Competent authorities shall notify their decision to the identified financial entities. The decision of the competent authority shall only apply in respect of incidents reported after the date of notification of the decision by the competent authority to the identified financial entities.","(6)   Die zuständigen Behörden können beschließen, dass Absatz 4 nicht für die Übermittlung einer Erstmeldung oder einer Zwischenmeldung durch andere Finanzinstitute als die in Absatz 5 genannten gilt, die bedeutend oder für den Finanzsektor auf nationaler oder Unionsebene systemrelevant sind. Die zuständigen Behörden teilen den betreffenden Finanzunternehmen ihren Beschluss mit. Der Beschluss der zuständigen Behörde gilt nur für Vorfälle, die sich ereignet haben, nachdem die zuständige Behörde den betreffenden Finanzunternehmen ihre Entscheidung mitgeteilt hat.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,classification|incident|reporting,,8899896a881f30c1e98f608bc8a4ab22531ce6fe71ba0273906cb919758d855c,576ad12af494f5db432e67edaa8eee7ce25e0d90620d2a2b4b4c130c367b119a
EU_2025_302|1|1|-|001,EU_2025_302,Art. 1(1),"1.   Financial entities shall use the template laid down in Annex I to submit the initial notification, the intermediate report, and the final report referred to in Article 19(4) of Regulation (EU) 2022/2554 as follows:
(a)
financial entities that submit an initial notification shall complete the data fields of the template which correspond to the information to be provided in accordance with Article 2 of Commission Delegated Regulation (EU) 2025/301","(1)   Finanzunternehmen verwenden für die Übermittlung der in Artikel 19 Absatz 4 der Verordnung (EU) 2022/2554 genannten Erstmeldung, Zwischenmeldung und Abschlussmeldung die Vorlage in Anhang I wie folgt:
a)
Finanzunternehmen, die eine Erstmeldung übermitteln, füllen diejenigen Datenfelder der Vorlage aus, die den nach Artikel 2 der Delegierten Verordnung (EU) 2025/301 der Kommission",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,,,8dfcd0ac11fc5d7a642cbcd43a17ba7ea7f5877f9514d07453d57da01dd46f97,6b65ad80a1789edadd82c6d8218bc77019a071799dfd495b240f17aa0a3722c9
EU_2025_302|1|2|-|001,EU_2025_302,Art. 1(2),"2.   Financial entities shall ensure that the information contained in the initial notification, and in the intermediate and final report, is complete and accurate.","(2)   Die Finanzunternehmen stellen sicher, dass die in der Erstmeldung sowie in der Zwischenmeldung und der Abschlussmeldung enthaltenen Informationen vollständig und korrekt sind.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,,,8dfcd0ac11fc5d7a642cbcd43a17ba7ea7f5877f9514d07453d57da01dd46f97,6b65ad80a1789edadd82c6d8218bc77019a071799dfd495b240f17aa0a3722c9
EU_2025_302|1|3|-|001,EU_2025_302,Art. 1(3),"3.   Financial entities shall provide estimated values based on other available data and information, to the extent possible, where accurate data are not available at the time of reporting for the initial notification or the intermediate report.","(3)   Finanzunternehmen geben, soweit möglich, Schätzwerte auf der Grundlage anderer verfügbarer Daten und Informationen an, wenn zum Zeitpunkt der Erstmeldung oder der Zwischenmeldung keine genauen Daten verfügbar sind.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,,,8dfcd0ac11fc5d7a642cbcd43a17ba7ea7f5877f9514d07453d57da01dd46f97,6b65ad80a1789edadd82c6d8218bc77019a071799dfd495b240f17aa0a3722c9
EU_2025_302|1|4|-|001,EU_2025_302,Art. 1(4),"4.   When submitting an intermediate or final report, financial entities shall use the template laid down in Annex I to submit all required information and update, where applicable, the information that was previously provided in the initial notification or in the intermediate report.","(4)   Bei der Übermittlung einer Zwischen- oder Abschlussmeldung verwenden Finanzunternehmen die Vorlage in Anhang I, um alle erforderlichen Informationen zu übermitteln und gegebenenfalls die Informationen zu aktualisieren, die zuvor in der Erstmeldung oder in der Zwischenmeldung übermittelt wurden.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,,,8dfcd0ac11fc5d7a642cbcd43a17ba7ea7f5877f9514d07453d57da01dd46f97,6b65ad80a1789edadd82c6d8218bc77019a071799dfd495b240f17aa0a3722c9
